index,Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
1965,1965,242,1,241784,4,1,5,10
1966,1966,612,1,27285.9,1,1,1,3
1967,1967,305,1,52972.8,3,1,2,6
1968,1968,398,1,79297,3,1,3,7
1969,1969,709,1,94970,1,1,3,5
1970,1970,636,1,295264.5,1,1,5,7
1971,1971,326,1,115824.6,3,1,4,8
1972,1972,540,1,20109.6,2,1,1,4
1973,1973,402,1,140841.6,3,1,4,8
1974,1974,235,1,56541.6,4,1,2,7
1975,1975,232,2,179642.55,4,1,4,9
1976,1976,718,1,257712,1,1,5,7
1977,1977,16,1,110049.9,5,1,3,9
1978,1978,88,1,374035,5,1,5,11
1979,1979,561,1,11109.5,2,1,1,4
1980,1980,389,1,171156,3,1,4,8
1981,1981,690,1,3478.2,1,1,1,3
1982,1982,263,1,4564,4,1,1,6
1983,1983,472,1,81640.8,2,1,3,6
1984,1984,725,1,142209,1,1,4,6
1985,1985,48,1,172605,5,1,4,10
1986,1986,190,1,54240,4,1,2,7
1987,1987,157,1,69312,4,1,3,8
1988,1988,380,1,105139.8,3,1,3,7
1989,1989,621,1,50323.4,1,1,2,4
1990,1990,452,1,4023.9,2,1,1,4
1991,1991,279,1,49442.4,4,1,2,7
1992,1992,197,2,149100,4,1,4,9
1993,1993,79,2,172924.7,5,1,4,10
1994,1994,344,1,25464,3,1,1,5
1995,1995,418,1,9639,3,1,1,5
1996,1996,709,1,58392.9,1,1,2,4
1997,1997,327,1,162377.8,3,1,4,8
1998,1998,319,1,197067,3,1,5,9
1999,1999,29,1,34689.25,5,1,2,8
2000,2000,518,1,47840.55,2,1,2,5
2001,2001,117,1,268128,5,1,5,11
2002,2002,146,1,233107.2,5,1,5,11
2003,2003,540,1,321151.25,2,1,5,8
2004,2004,250,1,14394,4,1,1,6
2005,2005,79,1,253875,5,1,5,11
2006,2006,714,1,345000,1,1,5,7
2007,2007,108,1,15103.1,5,1,1,7
2008,2008,675,1,2989.8,1,1,1,3
2009,2009,685,1,1864,1,1,1,3
2010,2010,449,1,302160,2,1,5,8
2011,2011,506,1,26923.5,2,1,1,4
2012,2012,487,1,265568,2,1,5,8
2013,2013,438,1,111600,2,1,3,6
2014,2014,12,1,60195.3,5,1,2,8
2015,2015,351,1,107973,3,1,3,7
2016,2016,498,1,73497,2,1,3,6
2017,2017,53,1,167802.75,5,1,4,10
2018,2018,512,1,202176,2,1,5,8
2019,2019,377,1,145066.5,3,1,4,8
2020,2020,571,1,30474,2,1,1,4
2021,2021,707,1,109497,1,1,3,5
2022,2022,44,1,42910,5,1,2,8
2023,2023,140,1,138358.8,5,1,4,10
2024,2024,214,1,25530.3,4,1,1,6
2025,2025,375,1,108560,3,1,3,7
2026,2026,586,1,101564,1,1,3,5
2027,2027,341,1,49024,3,1,2,6
2028,2028,449,1,134684.2,2,1,4,7
2029,2029,258,1,61461,4,1,2,7
2030,2030,583,1,163166.85,1,1,4,6
2031,2031,610,1,92682,1,1,3,5
2032,2032,261,1,176760,4,1,4,9
2033,2033,583,1,9504.7,1,1,1,3
2034,2034,246,1,178905.6,4,1,4,9
2035,2035,271,1,96892.8,4,1,3,8
2036,2036,675,1,19369,1,1,1,3
2037,2037,236,1,10161.6,4,1,1,6
2038,2038,164,1,127115.8,4,1,4,9
2039,2039,270,1,75057.3,4,1,3,8
2040,2040,263,1,172154.4,4,1,4,9
2041,2041,427,1,280297.5,3,1,5,9
2042,2042,591,1,223628.4,1,1,5,7
2043,2043,355,1,3135,3,1,1,5
2044,2044,387,1,116678.4,3,1,4,8
2045,2045,584,1,105138,1,1,3,5
2046,2046,362,1,44081.85,3,1,2,6
2047,2047,18,1,99368,5,1,3,9
2048,2048,537,1,68502.6,2,1,3,6
2049,2049,313,1,122790,3,1,4,8
2050,2050,48,1,82105.2,5,1,3,9
2051,2051,116,1,292848,5,1,5,11
2052,2052,309,1,5977.6,3,1,1,5
2053,2053,149,1,46161,4,1,2,7
2054,2054,377,1,70170.8,3,1,3,7
2055,2055,30,1,45175.8,5,1,2,8
2056,2056,716,1,87513.6,1,1,3,5
2057,2057,722,1,67581,1,1,3,5
2058,2058,635,1,16946.45,1,1,1,3
2059,2059,189,1,4656,4,1,1,6
2060,2060,630,1,96660,1,1,3,5
2061,2061,677,1,178540,1,1,4,6
2062,2062,51,1,109599.6,5,1,3,9
2063,2063,541,1,9544.65,2,1,1,4
2064,2064,184,1,22562.4,4,1,1,6
2065,2065,273,1,54119.5,4,1,2,7
2066,2066,662,1,47489,1,1,2,4
2067,2067,294,1,4714,3,1,1,5
2068,2068,685,1,72440.4,1,1,3,5
2069,2069,276,1,183192,4,1,4,9
2070,2070,31,1,141186,5,1,4,10
2071,2071,217,1,53794.8,4,1,2,7
2072,2072,720,1,47166,1,1,2,4
2073,2073,245,2,245277.5,4,1,5,10
2074,2074,123,2,195012.55,5,1,5,11
2075,2075,555,1,161305.6,2,1,4,7
2076,2076,196,1,87580,4,1,3,8
2077,2077,371,1,24001.6,3,1,1,5
2078,2078,455,1,18905.95,2,1,1,4
2079,2079,692,1,24510,1,1,1,3
2080,2080,704,1,80886,1,1,3,5
2081,2081,301,1,198909,3,1,5,9
2082,2082,566,1,113738.5,2,1,4,7
2083,2083,711,1,338545,1,1,5,7
2084,2084,590,1,75334.65,1,1,3,5
2085,2085,465,1,94388,2,1,3,6
2086,2086,641,1,20378.4,1,1,1,3
2087,2087,178,1,41472,4,1,2,7
2088,2088,351,1,177862.5,3,1,4,8
2089,2089,553,1,53048.5,2,1,2,5
2090,2090,482,1,140994,2,1,4,7
2091,2091,472,1,42844,2,1,2,5
2092,2092,349,1,68958.6,3,1,3,7
2093,2093,349,1,19719.15,3,1,1,5
2094,2094,401,1,71024,3,1,3,7
2095,2095,315,1,325953,3,1,5,9
2096,2096,678,1,43572.7,1,1,2,4
2097,2097,37,1,107336,5,1,3,9
2098,2098,349,1,53969.5,3,1,2,6
2099,2099,342,1,206976,3,1,5,9
2100,2100,273,1,161683.35,4,1,4,9
2101,2101,138,1,179220,5,1,4,10
2102,2102,410,1,60344,3,1,2,6
2103,2103,671,1,15415.6,1,1,1,3
2104,2104,195,1,2019,4,1,1,6
2105,2105,578,1,40338,2,1,2,5
2106,2106,548,1,158325.6,2,1,4,7
2107,2107,145,1,111042.3,5,1,3,9
2108,2108,332,1,122289.6,3,1,4,8
2109,2109,723,1,282896,1,1,5,7
2110,2110,203,1,30889,4,1,1,6
2111,2111,657,1,235236,1,1,5,7
2112,2112,622,1,150494,1,1,4,6
2113,2113,466,1,193795.2,2,1,5,8
2114,2114,624,1,180784,1,1,4,6
2115,2115,44,1,202388.4,5,1,5,11
2116,2116,575,1,132863.5,2,1,4,7
2117,2117,270,1,156092,4,1,4,9
2118,2118,718,1,81067.2,1,1,3,5
2119,2119,219,1,44681.4,4,1,2,7
2120,2120,304,1,80651.7,3,1,3,7
2121,2121,384,1,155600.5,3,1,4,8
2122,2122,341,1,25178.4,3,1,1,5
2123,2123,535,1,69193.25,2,1,3,6
2124,2124,694,1,243584.5,1,1,5,7
2125,2125,31,1,205587,5,1,5,11
2126,2126,666,1,13664,1,1,1,3
2127,2127,466,2,338311,2,1,5,8
2128,2128,57,1,147564.8,5,1,4,10
2129,2129,84,1,115369.2,5,1,4,10
2130,2130,150,1,68990,4,1,3,8
2131,2131,303,1,63931.2,3,1,3,7
2132,2132,374,1,160352,3,1,4,8
2133,2133,117,1,105264.75,5,1,3,9
2134,2134,357,1,115677.6,3,1,4,8
2135,2135,652,1,182362,1,1,4,6
2136,2136,298,1,70668.6,3,1,3,7
2137,2137,339,1,96600.6,3,1,3,7
2138,2138,368,1,184730.4,3,1,5,9
2139,2139,497,1,237168,2,1,5,8
2140,2140,327,1,17492,3,1,1,5
2141,2141,500,1,289565,2,1,5,8
2142,2142,363,1,110367.4,3,1,3,7
2143,2143,481,1,81316,2,1,3,6
2144,2144,124,1,265761,5,1,5,11
2145,2145,724,1,45990.4,1,1,2,4
2146,2146,389,1,13598.1,3,1,1,5
2147,2147,670,1,99990,1,1,3,5
2148,2148,386,1,566.1,3,1,1,5
2149,2149,644,1,94559.2,1,1,3,5
2150,2150,233,1,325580,4,1,5,10
2151,2151,539,1,305031,2,1,5,8
2152,2152,45,1,97598.4,5,1,3,9
2153,2153,228,1,84515.2,4,1,3,8
2154,2154,229,1,130070.4,4,1,4,9
2155,2155,529,1,11493.6,2,1,1,4
2156,2156,150,1,30657.6,4,1,1,6
2157,2157,610,1,205712.75,1,1,5,7
2158,2158,225,1,199257.6,4,1,5,10
2159,2159,141,1,99913.6,5,1,3,9
2160,2160,70,1,62796,5,1,2,8
2161,2161,240,1,96330,4,1,3,8
2162,2162,57,1,44958.75,5,1,2,8
2163,2163,637,1,41990.85,1,1,2,4
2164,2164,475,1,138984,2,1,4,7
2165,2165,584,1,19646,1,1,1,3
2166,2166,611,1,186052,1,1,5,7
2167,2167,103,1,159022.4,5,1,4,10
2168,2168,389,1,215186.4,3,1,5,9
2169,2169,94,1,144348,5,1,4,10
2170,2170,208,1,237644,4,1,5,10
2171,2171,437,1,50998.3,2,1,2,5
2172,2172,686,1,69416.1,1,1,3,5
2173,2173,516,1,133767.9,2,1,4,7
2174,2174,141,1,268650,5,1,5,11
2175,2175,464,1,53500.2,2,1,2,5
2176,2176,543,1,157753.6,2,1,4,7
2177,2177,123,1,194429.85,5,1,5,11
2178,2178,631,1,70173.6,1,1,3,5
2179,2179,12,1,14050.5,5,1,1,7
2180,2180,630,1,65308.8,1,1,3,5
2181,2181,577,1,206216,2,1,5,8
2182,2182,375,2,309437.05,3,1,5,9
2183,2183,591,1,30820.5,1,1,1,3
2184,2184,79,1,57240,5,1,2,8
2185,2185,461,1,120044.85,2,1,4,7
2186,2186,514,1,41542.4,2,1,2,5
2187,2187,436,1,22307.9,2,1,1,4
2188,2188,185,1,314584,4,1,5,10
2189,2189,674,1,44811.9,1,1,2,4
2190,2190,264,1,25908,4,1,1,6
2191,2191,174,1,16549.95,4,1,1,6
2192,2192,449,1,233049.25,2,1,5,8
2193,2193,423,1,54702,3,1,2,6
2194,2194,712,1,49332,1,1,2,4
2195,2195,481,1,162165,2,1,4,7
2196,2196,252,2,44484.8,4,1,2,7
2197,2197,594,1,99975.6,1,1,3,5
2198,2198,193,1,247505.4,4,1,5,10
2199,2199,622,1,74906,1,1,3,5
2200,2200,17,1,3450,5,1,1,7
2201,2201,55,1,262295,5,1,5,11
2202,2202,30,1,61314.9,5,1,2,8
2203,2203,101,1,28845,5,1,1,7
2204,2204,185,1,269504,4,1,5,10
2205,2205,382,1,274276.4,3,1,5,9
2206,2206,256,1,61892.5,4,1,2,7
2207,2207,166,1,110988,4,1,3,8
2208,2208,141,1,48012.8,5,1,2,8
2209,2209,109,1,69539.2,5,1,3,9
2210,2210,618,1,51262.4,1,1,2,4
2211,2211,616,1,103557.6,1,1,3,5
2212,2212,87,1,190560,5,1,5,11
2213,2213,649,1,173398.4,1,1,4,6
2214,2214,62,1,62663.4,5,1,2,8
2215,2215,264,1,205314,4,1,5,10
2216,2216,17,1,9732.6,5,1,1,7
2217,2217,544,1,106979.4,2,1,3,6
2218,2218,343,1,14051.2,3,1,1,5
2219,2219,718,1,61801.6,1,1,2,4
2220,2220,61,1,169735.5,5,1,4,10
2221,2221,589,1,32849.1,1,1,2,4
2222,2222,680,1,140564.85,1,1,4,6
2223,2223,590,1,239888,1,1,5,7
2224,2224,502,1,1591.2,2,1,1,4
2225,2225,273,1,4842,4,1,1,6
2226,2226,593,1,96287.4,1,1,3,5
2227,2227,184,1,265707.4,4,1,5,10
2228,2228,593,1,40881.6,1,1,2,4
2229,2229,52,1,239790,5,1,5,11
2230,2230,277,1,147096,4,1,4,9
2231,2231,30,1,63243.2,5,1,2,8
2232,2232,578,1,114362.9,2,1,4,7
2233,2233,285,1,124680,4,1,4,9
2234,2234,637,1,2205.9,1,1,1,3
2235,2235,89,1,86997.6,5,1,3,9
2236,2236,400,1,173062.4,3,1,4,8
2237,2237,362,1,271760.4,3,1,5,9
2238,2238,136,1,151861.5,5,1,4,10
2239,2239,566,1,89119.5,2,1,3,6
2240,2240,663,1,174469.4,1,1,4,6
2241,2241,595,1,9970.25,1,1,1,3
2242,2242,164,1,8276,4,1,1,6
2243,2243,43,1,70010.25,5,1,3,9
2244,2244,546,1,17370.6,2,1,1,4
2245,2245,644,2,490935,1,1,5,7
2246,2246,569,1,171637.95,2,1,4,7
2247,2247,665,1,79625,1,1,3,5
2248,2248,517,1,108086.4,2,1,3,6
2249,2249,557,1,15589,2,1,1,4
2250,2250,319,1,140633.25,3,1,4,8
2251,2251,427,1,24306,3,1,1,5
2252,2252,436,1,111732.5,2,1,3,6
2253,2253,4,1,81539.2,5,1,3,9
2254,2254,100,1,6004.4,5,1,1,7
2255,2255,330,1,40312,3,1,2,6
2256,2256,543,1,63622.8,2,1,2,5
2257,2257,666,1,76977,1,1,3,5
2258,2258,435,1,31183.75,2,1,1,4
2259,2259,573,1,18861.5,2,1,1,4
2260,2260,519,1,96363,2,1,3,6
2261,2261,496,1,69049.8,2,1,3,6
2262,2262,532,1,187898.6,2,1,5,8
2263,2263,234,1,110425.5,4,1,3,8
2264,2264,172,1,114052.5,4,1,4,9
2265,2265,289,2,275643.2,4,1,5,10
2266,2266,681,1,36391.9,1,1,2,4
2267,2267,528,1,212027.4,2,1,5,8
2268,2268,306,1,35761.2,3,1,2,6
2269,2269,371,1,1527.6,3,1,1,5
2270,2270,390,1,192685,3,1,5,9
2271,2271,497,1,164228.4,2,1,4,7
2272,2272,618,1,13617.6,1,1,1,3
2273,2273,301,1,37192.5,3,1,2,6
2274,2274,564,1,118712.7,2,1,4,7
2275,2275,543,1,187411.4,2,1,5,8
2276,2276,519,1,41023.8,2,1,2,5
2277,2277,413,1,252495,3,1,5,9
2278,2278,386,1,20791.7,3,1,1,5
2279,2279,83,1,4450.6,5,1,1,7
2280,2280,327,1,44662.4,3,1,2,6
2281,2281,500,1,71382,2,1,3,6
2282,2282,397,1,55816.8,3,1,2,6
2283,2283,488,1,85020.4,2,1,3,6
2284,2284,320,1,74632,3,1,3,7
2285,2285,588,1,169857,1,1,4,6
2286,2286,147,1,116745.6,4,1,4,9
2287,2287,718,1,53973,1,1,2,4
2288,2288,187,1,37059.2,4,1,2,7
2289,2289,204,1,34509.6,4,1,2,7
2290,2290,115,1,30049.2,5,1,1,7
2291,2291,663,1,115498,1,1,4,6
2292,2292,375,1,338810,3,1,5,9
2293,2293,538,1,44468.55,2,1,2,5
2294,2294,684,1,94900.5,1,1,3,5
2295,2295,184,1,195304.5,4,1,5,10
2296,2296,220,1,21650,4,1,1,6
2297,2297,403,1,116980.2,3,1,4,8
2298,2298,715,1,55867.6,1,1,2,4
2299,2299,141,1,267014.6,5,1,5,11
2300,2300,24,1,5808,5,1,1,7
2301,2301,299,1,143960.4,3,1,4,8
2302,2302,99,1,11936,5,1,1,7
2303,2303,413,1,15716,3,1,1,5
2304,2304,639,1,68905.4,1,1,3,5
2305,2305,171,1,24645,4,1,1,6
2306,2306,704,1,174633.75,1,1,4,6
2307,2307,681,1,22705.6,1,1,1,3
2308,2308,539,1,4041.3,2,1,1,4
2309,2309,442,1,74401.6,2,1,3,6
2310,2310,670,1,48237.2,1,1,2,4
2311,2311,345,1,67638.75,3,1,3,7
2312,2312,563,1,48522.6,2,1,2,5
2313,2313,555,1,43378,2,1,2,5
2314,2314,545,1,12813.6,2,1,1,4
2315,2315,527,1,32007.4,2,1,1,4
2316,2316,245,1,44599.5,4,1,2,7
2317,2317,547,1,237750.8,2,1,5,8
2318,2318,706,1,256435.4,1,1,5,7
2319,2319,274,1,92333.8,4,1,3,8
2320,2320,75,2,370085.4,5,1,5,11
2321,2321,52,1,83208.6,5,1,3,9
2322,2322,208,1,7902,4,1,1,6
2323,2323,217,1,133929,4,1,4,9
2324,2324,344,1,110059.4,3,1,3,7
2325,2325,171,1,66063.6,4,1,3,8
2326,2326,477,1,63709.2,2,1,2,5
2327,2327,46,2,361399,5,1,5,11
2328,2328,118,1,308624,5,1,5,11
2329,2329,35,1,147048,5,1,4,10
2330,2330,671,1,100515,1,1,3,5
2331,2331,200,1,86927.8,4,1,3,8
2332,2332,642,1,56967,1,1,2,4
2333,2333,92,1,171689.8,5,1,4,10
2334,2334,428,1,24120,3,1,1,5
2335,2335,669,1,122288.4,1,1,4,6
2336,2336,95,1,268276,5,1,5,11
2337,2337,168,1,182380,4,1,4,9
2338,2338,556,1,277952,2,1,5,8
2339,2339,466,1,33515.1,2,1,2,5
2340,2340,447,1,105002.2,2,1,3,6
2341,2341,81,1,208059.5,5,1,5,11
2342,2342,605,1,48809.1,1,1,2,4
2343,2343,104,1,96224,5,1,3,9
2344,2344,605,1,208903.5,1,1,5,7
2345,2345,351,1,65111.7,3,1,3,7
2346,2346,344,1,229604.4,3,1,5,9
2347,2347,16,1,17156,5,1,1,7
2348,2348,634,1,21343.2,1,1,1,3
2349,2349,132,1,33833.3,5,1,2,8
2350,2350,330,1,235432,3,1,5,9
2351,2351,581,1,22673.6,1,1,1,3
2352,2352,42,1,128577.6,5,1,4,10
2353,2353,606,1,173480.4,1,1,4,6
2354,2354,30,1,108345,5,1,3,9
2355,2355,184,1,138662.4,4,1,4,9
2356,2356,71,1,117784.5,5,1,4,10
2357,2357,460,1,52738.2,2,1,2,5
2358,2358,616,1,132264,1,1,4,6
2359,2359,442,1,56263.2,2,1,2,5
2360,2360,619,1,12909,1,1,1,3
2361,2361,112,1,196514.1,5,1,5,11
2362,2362,436,1,16781.75,2,1,1,4
2363,2363,458,1,157792.5,2,1,4,7
2364,2364,420,1,330457.5,3,1,5,9
2365,2365,11,1,155608.65,5,1,4,10
2366,2366,293,1,82305.5,3,1,3,7
2367,2367,252,1,70281.6,4,1,3,8
2368,2368,335,1,54775.2,3,1,2,6
2369,2369,333,1,248989.5,3,1,5,9
2370,2370,360,1,66989.7,3,1,3,7
2371,2371,189,1,5594.7,4,1,1,6
2372,2372,627,1,220609,1,1,5,7
2373,2373,348,1,255173.8,3,1,5,9
2374,2374,178,1,52445.7,4,1,2,7
2375,2375,622,1,174776,1,1,4,6
2376,2376,569,1,63596.8,2,1,2,5
2377,2377,313,1,79549.8,3,1,3,7
2378,2378,443,1,327536.25,2,1,5,8
2379,2379,721,1,101957.5,1,1,3,5
2380,2380,137,1,74266.25,5,1,3,9
2381,2381,378,1,113510,3,1,4,8
2382,2382,407,1,294333.75,3,1,5,9
2383,2383,305,1,28366.2,3,1,1,5
2384,2384,525,1,130019.2,2,1,4,7
2385,2385,115,1,46856.85,5,1,2,8
2386,2386,521,1,7659.2,2,1,1,4
2387,2387,406,1,18085.6,3,1,1,5
2388,2388,437,1,187612.8,2,1,5,8
2389,2389,724,1,78441.6,1,1,3,5
2390,2390,3,1,59414.4,5,1,2,8
2391,2391,109,1,280516,5,1,5,11
2392,2392,9,1,44625.6,5,1,2,8
2393,2393,141,1,48293.6,5,1,2,8
2394,2394,94,1,273405.25,5,1,5,11
2395,2395,189,1,42576,4,1,2,7
2396,2396,73,1,145764,5,1,4,10
2397,2397,49,1,46976.8,5,1,2,8
2398,2398,420,1,100057.8,3,1,3,7
2399,2399,39,1,66175,5,1,3,9
2400,2400,499,1,160683,2,1,4,7
2401,2401,262,1,62387.1,4,1,2,7
2402,2402,403,1,59337,3,1,2,6
2403,2403,348,1,160170.6,3,1,4,8
2404,2404,520,1,129497.5,2,1,4,7
2405,2405,479,1,24638.25,2,1,1,4
2406,2406,716,1,16551,1,1,1,3
2407,2407,119,1,107718,5,1,3,9
2408,2408,507,1,288705,2,1,5,8
2409,2409,725,1,68418,1,1,3,5
2410,2410,361,1,31098.4,3,1,1,5
2411,2411,613,1,40320.6,1,1,2,4
2412,2412,360,1,108893.5,3,1,3,7
2413,2413,569,1,145826,2,1,4,7
2414,2414,549,1,241874.75,2,1,5,8
2415,2415,557,1,166242.4,2,1,4,7
2416,2416,527,1,58072.8,2,1,2,5
2417,2417,723,1,142737.5,1,1,4,6
2418,2418,520,1,59887.2,2,1,2,5
2419,2419,443,1,120332,2,1,4,7
2420,2420,578,1,34674.05,2,1,2,5
2421,2421,100,1,62808.2,5,1,2,8
2422,2422,405,1,124005.6,3,1,4,8
2423,2423,287,1,262271.25,4,1,5,10
2424,2424,457,1,59925.6,2,1,2,5
2425,2425,392,1,34698.6,3,1,2,6
2426,2426,714,1,106369,1,1,3,5
2427,2427,296,1,208886.4,3,1,5,9
2428,2428,394,1,81459.75,3,1,3,7
2429,2429,19,1,28702.8,5,1,1,7
2430,2430,278,1,30371.5,4,1,1,6
2431,2431,458,1,96331.5,2,1,3,6
2432,2432,395,1,105066,3,1,3,7
2433,2433,71,1,126726.4,5,1,4,10
2434,2434,604,1,28128,1,1,1,3
2435,2435,519,1,51531.8,2,1,2,5
2436,2436,419,1,15268,3,1,1,5
2437,2437,359,1,128551.2,3,1,4,8
2438,2438,233,1,81362.75,4,1,3,8
2439,2439,74,1,107159.4,5,1,3,9
2440,2440,342,1,140528,3,1,4,8
2441,2441,461,1,8863.5,2,1,1,4
2442,2442,98,1,109078.8,5,1,3,9
2443,2443,177,1,249346.8,4,1,5,10
2444,2444,380,1,125559,3,1,4,8
2445,2445,35,1,40354,5,1,2,8
2446,2446,51,1,71668.8,5,1,3,9
2447,2447,412,1,52711.7,3,1,2,6
2448,2448,449,1,241362,2,1,5,8
2449,2449,591,1,7346.55,1,1,1,3
2450,2450,176,1,110130,4,1,3,8
2451,2451,4,1,331497.75,5,1,5,11
2452,2452,30,1,58657.6,5,1,2,8
2453,2453,475,1,300105.25,2,1,5,8
2454,2454,404,1,155307.6,3,1,4,8
2455,2455,289,1,251334.8,4,1,5,10
2456,2456,664,1,16252,1,1,1,3
2457,2457,41,1,313452,5,1,5,11
2458,2458,467,1,88261.2,2,1,3,6
2459,2459,201,1,58486.4,4,1,2,7
2460,2460,382,1,19545.6,3,1,1,5
2461,2461,330,1,60107.75,3,1,2,6
2462,2462,700,1,126529.2,1,1,4,6
2463,2463,370,1,179728,3,1,4,8
2464,2464,658,1,54182.4,1,1,2,4
2465,2465,606,1,145377.2,1,1,4,6
2466,2466,476,1,59535.9,2,1,2,5
2467,2467,562,1,120090,2,1,4,7
2468,2468,75,1,242858,5,1,5,11
2469,2469,63,1,226332,5,1,5,11
2470,2470,566,1,159908.4,2,1,4,7
2471,2471,677,1,6262.4,1,1,1,3
2472,2472,501,1,43784.35,2,1,2,5
2473,2473,361,1,33841.05,3,1,2,6
2474,2474,719,1,347787,1,1,5,7
2475,2475,452,1,59273.1,2,1,2,5
2476,2476,208,1,40664,4,1,2,7
2477,2477,484,1,47149.5,2,1,2,5
2478,2478,600,1,41225,1,1,2,4
2479,2479,588,1,18964,1,1,1,3
2480,2480,172,1,127184,4,1,4,9
2481,2481,190,1,111292.5,4,1,3,8
2482,2482,564,1,94683.2,2,1,3,6
2483,2483,493,1,26325,2,1,1,4
2484,2484,533,1,16997,2,1,1,4
2485,2485,580,1,31528.8,2,1,1,4
2486,2486,66,1,116555.5,5,1,4,10
2487,2487,69,1,148918.5,5,1,4,10
2488,2488,247,1,62529.4,4,1,2,7
2489,2489,514,1,133325.85,2,1,4,7
2490,2490,477,1,86477.55,2,1,3,6
2491,2491,728,1,21578.4,1,1,1,3
2492,2492,277,1,26824.8,4,1,1,6
2493,2493,142,1,112462.65,5,1,3,9
2494,2494,658,1,158108.4,1,1,4,6
2495,2495,30,1,26761.5,5,1,1,7
2496,2496,39,1,59092.2,5,1,2,8
2497,2497,170,1,76677.3,4,1,3,8
2498,2498,156,1,88325,4,1,3,8
2499,2499,145,1,88666.9,5,1,3,9
2500,2500,523,1,120103.2,2,1,4,7
2501,2501,61,1,91133.5,5,1,3,9
2502,2502,610,1,41095.8,1,1,2,4
2503,2503,491,1,264204,2,1,5,8
2504,2504,712,1,94665.6,1,1,3,5
2505,2505,74,1,105429.6,5,1,3,9
2506,2506,246,1,187600.8,4,1,5,10
2507,2507,633,1,223515,1,1,5,7
2508,2508,118,1,140425.2,5,1,4,10
2509,2509,549,1,7392.45,2,1,1,4
2510,2510,407,1,113852.4,3,1,4,8
2511,2511,588,1,184946,1,1,5,7
2512,2512,213,1,262288.75,4,1,5,10
2513,2513,124,1,227461.35,5,1,5,11
2514,2514,585,1,102535.5,1,1,3,5
2515,2515,293,1,3274,3,1,1,5
2516,2516,405,1,13561,3,1,1,5
2517,2517,656,1,112828.5,1,1,4,6
2518,2518,560,1,43357.65,2,1,2,5
2519,2519,553,1,113121.6,2,1,4,7
2520,2520,535,1,63422.4,2,1,2,5
2521,2521,181,1,203964,4,1,5,10
2522,2522,103,1,56425.6,5,1,2,8
2523,2523,66,2,65810.5,5,1,3,9
2524,2524,217,1,31249.8,4,1,1,6
2525,2525,291,1,81644.4,4,1,3,8
2526,2526,349,1,24665.3,3,1,1,5
2527,2527,310,1,145992.6,3,1,4,8
2528,2528,146,1,311072,5,1,5,11
2529,2529,649,1,26831.1,1,1,1,3
2530,2530,263,1,205704.45,4,1,5,10
2531,2531,78,1,241336,5,1,5,11
2532,2532,189,1,35460.3,4,1,2,7
2533,2533,491,1,6586.4,2,1,1,4
2534,2534,408,1,127464,3,1,4,8
2535,2535,124,2,238001.7,5,1,5,11
2536,2536,244,1,289044,4,1,5,10
2537,2537,212,1,244085.4,4,1,5,10
2538,2538,400,1,57713.6,3,1,2,6
2539,2539,689,1,29036.8,1,1,1,3
2540,2540,332,1,69996.6,3,1,3,7
2541,2541,326,1,45494.55,3,1,2,6
2542,2542,229,1,189040,4,1,5,10
2543,2543,558,1,136421.6,2,1,4,7
2544,2544,84,1,61056,5,1,2,8
2545,2545,342,1,141577.2,3,1,4,8
2546,2546,28,2,100499.5,5,1,3,9
2547,2547,494,1,173251.5,2,1,4,7
2548,2548,107,1,152569.6,5,1,4,10
2549,2549,632,1,300757.5,1,1,5,7
2550,2550,628,1,121368.6,1,1,4,6
2551,2551,714,1,23904.8,1,1,1,3
2552,2552,726,1,114872.4,1,1,4,6
2553,2553,148,1,10648.8,4,1,1,6
2554,2554,630,1,38377.8,1,1,2,4
2555,2555,263,1,41517,4,1,2,7
2556,2556,159,1,107486.4,4,1,3,8
2557,2557,175,1,140291.2,4,1,4,9
2558,2558,407,1,131938.2,3,1,4,8
2559,2559,488,1,74499,2,1,3,6
2560,2560,237,1,215953.2,4,1,5,10
2561,2561,526,1,278347.5,2,1,5,8
2562,2562,471,1,201297,2,1,5,8
2563,2563,264,1,66670,4,1,3,8
2564,2564,220,1,354706.25,4,1,5,10
2565,2565,175,1,168717,4,1,4,9
2566,2566,430,1,90529.2,3,1,3,7
2567,2567,313,1,65144,3,1,3,7
2568,2568,50,1,147336.45,5,1,4,10
2569,2569,730,1,6458.4,1,1,1,3
2570,2570,442,1,61626.5,2,1,2,5
2571,2571,660,1,161542.75,1,1,4,6
2572,2572,32,1,124657.6,5,1,4,10
2573,2573,336,1,175026.9,3,1,4,8
2574,2574,413,1,63491.4,3,1,2,6
2575,2575,251,1,73190.4,4,1,3,8
2576,2576,306,1,114839.25,3,1,4,8
2577,2577,413,1,64983.8,3,1,3,7
2578,2578,236,1,54820.8,4,1,2,7
2579,2579,211,1,26198.7,4,1,1,6
2580,2580,410,2,136223.1,3,1,4,8
2581,2581,485,1,147028.5,2,1,4,7
2582,2582,595,1,82060.8,1,1,3,5
2583,2583,126,1,167439.4,5,1,4,10
2584,2584,544,1,14010,2,1,1,4
2585,2585,15,1,108018.8,5,1,3,9
2586,2586,150,1,109395,4,1,3,8
2587,2587,220,1,116650.5,4,1,4,9
2588,2588,88,1,173616.3,5,1,4,10
2589,2589,609,1,53432.7,1,1,2,4
